geoid,distance
7020766,10594
7020767,10180
7020768,10356
7019377,2187
7020769,10171
7020770,10002
7020771,9979
7020772,10020
7020773,9720
7020774,10005
7020775,10163
7020776,9627
7020777,9064
7020778,9734
7020779,9570
7020780,10050
7020781,10012
7020782,9950
7020783,9573
7020784,9591
7020785,10040
7020786,10191
7020787,10085
7020788,10088
7020789,10494
7019377,2187
7020790,10665
7020791,10731
7020792,10897
7020793,11498
7020794,10744
7020795,11417
7020796,10865
7020797,10528
7020798,10768
7020799,11271
7020800,11134
7020801,11271
7020802,11266
7020803,11609
7020804,11848
7020833,14170
7020834,12208
7020805,12315
7020806,12763
7020807,12874
7020808,13144
7020809,12849
7020810,13406
7020811,13326
7020812,13489
7020813,13690
7020814,13994
7020815,11318
7020816,12276
7020817,12291
7020818,11861
7020819,12717
7020820,12078
7020821,12166
7020822,13215
7020823,11908
7020824,12930
7020825,12773
7020826,12606
7020827,12745
7020828,13089
7020829,13717
7020830,12440
7020831,13343
7020835,11992
7020836,12589
7020847,1940
7021991,3194
7020837,7680
7020848,2079
7020849,1777
7020850,1675
7021385,1414
7020838,9599
7022219,1674
7020839,7829
7020851,5162
7020852,5016
7020853,4903
7020854,4596
7020893,1152
7020840,4971
7020841,2257
7020842,1755
7020843,2624
7020844,2606
7020845,2520
7020846,1568
7020892,858
7020855,5411
7020856,5231
7020857,4834
7020858,4740
7020859,3699
7020860,4098
7020861,3741
7020862,3312
7020863,3024
7020864,3282
7020865,2892
7020385,2088
7020866,2916
7020867,2864
7020868,2848
7020869,2324
7020870,2265
7020871,3158
7020872,2743
7020873,3010
7020874,2078
7020875,2077
7020876,3367
7020877,1656
7020878,1900
7020879,1472
7020880,1948
7020881,1722
7020882,1990
7020883,2059
7020884,1745
7020885,1975
7020886,1902
7020887,1057
7020888,1806
7020889,1285
7020890,1395
7020891,1690
7020894,1416
7020895,1080
7020896,1344
7020897,1296
7020898,1942
7020899,1867
7020900,1656
7020901,1494
7020902,1345
7020903,983
7020904,1205
7020905,1356
7020906,1192
7020907,1312
7020908,1603
7020909,1042
7020910,1023
7020912,623
7020913,714
7020914,79
7020915,515
7020916,618
7020917,301
7020918,1142
7020919,1296
7020920,253
7020921,1092
7020922,563
7020923,1016
7020924,1358
7020925,962
7022373,12046
7020927,861
7020928,3095
7020929,2454
7020930,3073
7020931,2336
7020932,1951
7020933,1985
7020934,1664
7020935,1687
7020936,1395
7020937,1668
7020963,2235
7020938,5232
7020939,2985
7020940,3264
7020941,2479
7020942,2867
7020943,3646
7020944,2354
7020945,2221
7020946,2354
7020947,2460
7020948,2108
7020949,1863
7020950,2228
7020951,1806
7020952,1626
7020953,1605
7020954,1566
7020955,1321
7020956,2611
7020957,2440
7020958,2234
7020959,2089
7020960,2289
7020961,2253
7020962,1535
7020964,1850
7020965,2029
7020966,1176
7020967,1951
7020968,1217
7020969,901
7020970,2344
7020971,1467
7020972,2300
7020973,2954
7020985,2084
7021069,2215
7020974,2966
7020975,1535
7020976,1726
7020977,1843
7020978,1890
7020979,2163
7020980,2081
7020981,2686
7020982,1992
7020983,2412
7020984,2319
7020986,2386
7020987,991
7020988,1220
7020989,1910
7020990,1249
7020991,2289
7020992,2059
7020993,1742
7020994,1979
7020995,904
7020996,2903
7020997,3277
7020998,3175
7021028,2161
7020999,2933
7021000,3298
7021001,3000
7021002,3018
7021003,2769
7021004,2844
7021005,2585
7021006,3020
7021007,2860
7021008,2461
7021009,2683
7021010,2386
7021011,2580
7019546,3876
7021012,1960
7021013,2261
7021014,2195
7021015,1800
7021016,1784
7021017,2589
7021018,1466
7021019,1400
7021020,1422
7021021,1510
7021022,1165
7021023,1448
7021024,503
7021025,1845
7021026,5219
7021027,775
7019547,3580
7021029,2358
7021030,2076
7021031,1918
7021032,1850
7021033,1598
7021034,1739
7021035,1975
7021036,1395
7021037,965
7021038,1178
7021039,675
7021040,1180
7021041,702
7021042,320
7021043,530
7021044,560
7021045,1369
7021047,2757
7021048,3630
7021049,3697
7021050,4650
7021051,2588
7021052,4849
7021053,3764
7021054,3555
7021055,2690
7019377,2187
7021056,2550
7021057,2614
7021058,2541
7021059,2473
7021060,2399
7021061,2375
7021062,2123
7021063,2366
7021064,4664
7021065,4510
7021066,4124
7021067,3564
7021068,3742
7021070,2370
7021071,3313
7021072,3214
7021073,2947
7021074,3038
7021075,2822
7021076,3171
7021077,2691
7021078,3326
7021079,2298
7021080,3680
7021081,3662
7021082,3902
7021083,3499
7021992,3088
7021084,3224
7021085,1940
7021086,3330
7021087,3049
7021088,2273
7021089,3260
7021090,3843
7021091,3211
7021092,2606
7021093,3314
7021094,5629
7021095,4301
7021096,4374
7021097,2273
7021098,4274
7021099,4207
7021100,4342
7021101,3785
7021102,2617
7021103,2662
7021104,3878
7021105,3435
7021106,2990
7021107,3523
7021108,3227
7021109,3342
7021110,3037
7021111,3021
7022090,2394
7021112,3176
7021113,3034
7021114,2958
7021115,4071
7021116,4327
7021117,4200
7021118,3712
7021119,4692
7021120,3120
7021121,2867
7021122,2650
7021123,2071
7021386,2860
7021124,1842
7021125,2345
7021126,2607
7021127,2910
7021128,4680
7021129,2620
7021130,2320
7021131,2243
7021132,4083
7021133,4428
7021134,4261
7021135,4512
7021136,4255
7021137,3865
7021138,4126
7021139,4049
7021140,3634
7021141,4039
7021142,3799
7021143,3964
7021144,4366
7021145,4508
7021147,3780
7021148,3451
7021149,2414
7021150,4312
7021157,1454
7021158,2113
7021159,1649
7021269,2810
7021151,4990
7021152,1418
7021153,1958
7021154,2290
7021155,1960
7021156,2255
7021202,217
7021160,1598
7021161,2187
7021162,1858
7021163,1735
7021164,2058
7021165,1126
7021166,1431
7021167,1268
7021168,2201
7021169,2008
7021170,2252
7021171,2082
7021172,2136
7021173,2108
7021174,2345
7021175,990
7021176,2833
7021177,2477
7021178,1844
7021179,1818
7021180,1648
7021181,1263
7021182,956
7021183,1007
7021184,613
7021185,1433
7021747,798
7021186,1039
7021187,2199
7021188,721
7021189,629
7021190,480
7021191,402
7021192,255
7021193,139
7021194,474
7021195,782
7021196,669
7021197,1226
7021198,1252
7021199,1645
7021200,1694
7021201,1581
7021204,401
7021205,821
7021206,511
7021207,1071
7021208,914
7021209,1318
7021210,1758
7021211,1160
7021212,1557
7021213,1488
7021214,1305
7021215,1252
7021216,770
7021217,1312
7021218,1191
7021219,644
7021220,946
7021221,943
7021222,563
7021223,415
7021224,231
7021225,1164
7021226,1235
7021227,1297
7021228,547
7021229,840
7021230,888
7021231,1380
7021232,1268
7021233,817
7021234,1722
7021235,1892
7021270,2698
7020225,281
7021236,1256
7021237,994
7021238,1665
7021239,1982
7021240,1611
7021241,1457
7021242,2124
7021243,329
7021244,445
7021245,942
7021246,819
7021247,991
7021248,1055
7021249,1476
7021407,1280
7021250,1520
7021251,1265
7021252,1087
7021253,1817
7021254,2182
7021255,2716
7021256,2495
7021257,3398
7021258,2872
7021271,2267
7021408,1076
7021259,2589
7021260,2341
7021261,1574
7021262,1482
7021263,3600
7021264,3568
7021265,2391
7021266,3061
7021267,2252
7021268,2613
7020226,276
7021272,3248
7021273,2210
7021274,2925
7021275,2428
7021276,2664
7021277,2665
7021278,3002
7021279,3084
7021280,2476
7021281,1657
7021282,1756
7021283,1486
7021284,1688
7021387,3221
7021285,2200
7021286,2959
7021287,2558
7021288,2582
7021289,2791
7021290,2979
7021291,2480
7021292,2671
7021293,2204
7021294,3116
7021295,3079
7021296,2035
7021297,3151
7021298,3246
7021299,2903
7021300,2579
7021301,3021
7021302,782
7021303,1642
7021304,1307
7021305,952
7021306,2214
7021307,718
7021308,1262
7021388,3012
7021309,1118
7021310,2051
7021311,2142
7021312,2478
7021313,347
7021314,472
7021315,1053
7021316,312
7021317,1469
7021318,1332
7021319,553
7021320,1655
7021321,1980
7021389,2564
7021322,1798
7021323,3055
7021324,2312
7021325,2258
7021326,2013
7021327,2334
7021328,1781
7021329,2020
7021330,2283
7021331,1828
7021332,1494
7021341,1000
7021333,1953
7021334,936
7021335,746
7021336,2026
7021337,2021
7021338,888
7021339,572
7021340,661
7021368,3757
7021342,793
7021344,965
7021345,604
7021346,1640
7021347,1388
7021348,2240
7021349,2354
7021350,2961
7021351,2397
7021352,2739
7021383,1468
7021384,1316
7021353,1262
7021354,2519
7021355,2876
7021356,1587
7021357,2879
7021358,3439
7021359,2999
7021361,3024
7021362,3116
7021363,3275
7021364,3323
7021365,3616
7021366,3891
7021367,3970
7021369,3688
7021370,3332
7021371,3120
7021372,2933
7021373,3228
7021374,3346
7021375,2764
7021376,2404
7021377,2362
7021378,2330
7021379,2100
7021380,2205
7021381,2098
7021382,1697
7021451,578
7021390,2842
7021391,2563
7021392,2495
7021393,1853
7021394,2057
7021395,2759
7021396,2651
7021397,2140
7021398,2910
7021399,2427
7021400,1992
7021401,1936
7021402,1498
7021403,1563
7021404,1348
7021405,1156
7021409,1001
7021410,1801
7021411,1774
7021412,1805
7021413,1440
7021414,1614
7021415,924
7021416,1150
7021417,1077
7021418,1480
7021419,1094
7021420,1452
7021421,1273
7021422,1108
7021423,1639
7021424,1280
7021425,1254
7021426,1076
7021427,692
7019911,770
7021428,812
7021429,1275
7021430,1241
7021431,1111
7021432,541
7021433,943
7021434,584
7021435,376
7021436,439
7021437,596
7021438,1118
7021439,1256
7021440,539
7021441,1192
7021442,420
7021443,655
7021444,721
7021445,494
7021446,568
7021447,1137
7021448,549
7021449,809
7021450,1497
7021452,584
7021453,683
7021454,931
7021455,712
7021456,800
7021457,996
7021458,1066
7021459,919
7021460,1270
7021461,1206
7021462,939
7021463,907
7021464,676
7021465,303
7021466,706
7021467,450
7021468,337
7021469,441
7021470,446
7021471,490
7021472,736
7021473,208
7021474,990
7021475,777
7021476,974
7021477,1303
7021478,520
7021479,1486
7021480,1159
7021481,1276
7021482,987
7021483,1142
7021484,1012
7021485,298
7021486,2307
7021488,3422
7021489,3319
7021490,2815
7021491,2848
7021492,2445
7021493,2645
7021494,2499
7021495,2425
7021496,2326
7021497,2332
7021498,1816
7021513,2241
7021499,2868
7021500,2629
7021501,1530
7021502,2268
7021503,1674
7021504,2005
7021505,2034
7021506,1678
7021507,2925
7021508,1848
7021509,1403
7021510,2165
7021511,2155
7021512,2296
7021553,3501
7021514,1534
7021515,1915
7021516,2204
7021517,1774
7021518,2383
7021519,4071
7021520,2784
7021521,2608
7021522,2436
7021523,2930
7021524,1662
7021554,3496
7021525,2548
7021526,2096
7021527,3064
7021528,2236
7021529,2827
7021530,2423
7021531,2928
7021532,3044
7021533,2293
7021534,2356
7021535,2384
7021536,2926
7021537,2677
7021538,3374
7021539,3431
7021540,3642
7021541,3451
7021542,3796
7021543,3328
7021544,3274
7021545,3748
7021546,3267
7021547,3580
7021548,3182
7021549,3037
7021550,3672
7021551,3722
7021552,3667
7021555,2840
7021556,2476
7021557,1984
7021558,2155
7021559,2023
7021560,1720
7021561,1864
7021562,2169
7021563,1707
7021565,2216
7021566,1674
7021567,1684
7021568,1489
7021569,1335
7021570,1240
7021571,1204
7021572,1004
7021573,1216
7021574,1136
7021575,1277
7021600,453
7021576,1078
7021577,965
7021578,691
7021579,916
7021580,867
7021581,1035
7021582,1251
7021583,579
7021584,522
7021585,501
7021586,1957
7021587,1508
7021588,1012
7021589,968
7021590,892
7021591,1228
7021592,995
7021593,981
7021594,579
7021595,1295
7021596,1240
7021597,1052
7021598,803
7021599,591
7021605,176
7021606,118
7021607,164
7021608,444
7021609,1294
7021610,1598
7021611,1978
7021612,1454
7021613,1606
7021614,1436
7021615,1285
7021616,1326
7021617,1238
7021618,1384
7021619,1662
7021620,703
7021621,598
7021622,621
7021623,551
7021624,672
7021625,826
7021626,584
7021627,490
7021628,109
7021629,900
7021630,442
7021631,938
7021632,355
7021633,569
7021634,1478
7021635,1187
7021636,407
7021637,894
7021638,1190
7021639,912
7021640,354
7021641,795
7021642,901
7021643,830
7021644,893
7021645,1047
7021647,1135
7021648,1087
7021649,1269
7021651,1276
7021652,1333
7021653,1293
7021654,1047
7021655,1347
7021656,1399
7021657,1458
7021658,1422
7021659,1816
7021660,2418
7021661,2394
7021662,2506
7021663,2451
7021664,2102
7021665,2278
7021666,2529
7021667,2595
7021668,2446
7021669,2418
7021670,2320
7021671,1550
7021672,1641
7021673,1492
7021674,1786
7021675,1853
7021676,1894
7021677,1956
7021678,2114
7021679,2224
7021680,1976
7021681,2232
7021682,2270
7021683,2218
7021684,2202
7021685,2341
7021686,2409
7021687,2423
7021688,2341
7021689,2512
7021690,2645
7021691,2719
7021692,2732
7021693,2629
7021694,2282
7021695,3145
7021696,3003
7021697,2271
7021698,2840
7021699,2347
7021700,2696
7021701,2595
7021702,3215
7021703,3027
7021704,2777
7021705,2424
7021706,2523
7021707,2300
7021708,2592
7021709,2764
7021710,2619
7021601,449
7021711,2888
7021712,3265
7021713,3172
7021714,3190
7021715,3406
7021716,3540
7021717,2707
7021718,2790
7021719,3178
7021720,3069
7021721,3554
7021722,2924
7021723,3376
7021724,3325
7021725,3297
7021726,3263
7021736,1778
7021737,2209
7021727,3672
7021728,3435
7021729,3789
7021730,3759
7021731,3694
7021732,3455
7021734,1878
7021735,2417
7021738,1393
7021739,2165
7021740,2366
7021741,1654
7021742,1922
7021743,1320
7021744,1608
7021745,1505
7021746,1223
7021747,1428
7021748,1603
7021749,1619
7021750,1411
7021751,2124
7021752,1759
7021753,1721
7021754,1900
7021755,1907
7021756,3801
7021757,1140
7021758,1802
7021759,1533
7021761,1505
7021762,3333
7021763,2838
7021764,3255
7021765,3105
7021766,2928
7021767,3139
7021768,3106
7021769,2375
7021770,2478
7021771,2226
7021772,3033
7021773,2138
7021774,2519
7021775,3306
7021790,1977
7022091,2193
7021776,2828
7021777,3240
7021778,2630
7021779,3475
7021780,2325
7021781,2494
7021782,2380
7021783,2443
7021784,2814
7021785,2667
7021786,2918
7021787,2674
7021788,2687
7021789,2859
7021791,2131
7021792,2820
7021793,2193
7021794,2887
7021795,2613
7021796,2518
7021797,2685
7021798,3381
7021799,3377
7021800,4036
7021801,4215
7021802,3740
7021602,329
7021803,5299
7021804,3749
7021805,5118
7021806,4170
7021807,5390
7021808,4950
7021809,3847
7021810,4598
7021811,4813
7021813,3390
7021814,3679
7021815,3688
7021816,3399
7021817,3374
7021818,3718
7021819,3865
7021820,2940
7021821,3261
7021822,3541
7021823,3544
7021824,4217
7021825,3196
7021826,2565
7021827,2404
7021968,2760
7021828,3475
7021829,3098
7021830,2836
7021831,3454
7021832,2756
7021833,2969
7021834,3264
7021835,2954
7021836,3062
7021837,3351
7021838,2507
7021839,2625
7021840,3291
7021841,3538
7021842,4006
7021856,2478
7020297,711
7021843,3507
7021844,2742
7021846,3282
7021847,3014
7021848,2940
7021849,2661
7021850,2669
7021851,2731
7021852,2013
7021853,2012
7021854,2262
7021855,2625
7021857,2316
7021858,2098
7021859,1856
7021860,1565
7021861,1366
7021865,4489
7021866,3622
7021867,3928
7021868,3640
7021869,2904
7021870,2904
7021871,2700
7021872,2456
7021945,5506
7021862,4352
7021863,3347
7021864,4138
7021914,1831
7021873,2354
7021874,2131
7021875,3278
7021876,3272
7021877,3116
7021878,3004
7021879,2984
7021880,3101
7021881,2611
7021882,2689
7021883,2844
7021884,3469
7021885,3597
7021886,3133
7021887,3140
7021888,3074
7021942,4734
7021889,2955
7021890,2689
7021891,2523
7021892,2840
7021893,2312
7021894,2756
7021895,2006
7021896,1417
7021897,1412
7021898,1563
7021899,4711
7021900,2675
7021901,2452
7021902,2352
7021903,3292
7021904,3595
7021905,3970
7021906,4088
7021907,4530
7021908,4830
7021909,4529
7021910,1910
7021911,1581
7021912,1546
7021913,1927
7021915,2066
7021916,1398
7021917,2281
7021918,1732
7021919,1841
7021920,2526
7021921,2106
7021922,2799
7021923,2096
7021924,2465
7021925,2536
7021943,4806
7021944,5266
7021926,4392
7021927,4447
7021928,5163
7021929,2947
7021930,2954
7021931,2944
7021932,3049
7021933,3114
7021934,3295
7021935,3394
7021936,4138
7021937,4229
7021938,4404
7021939,4336
7021940,4586
7021941,4720
7021947,5411
7021948,5255
7021949,5018
7021950,5388
7021951,5467
7021952,4954
7021953,5931
7021954,5905
7021955,6029
7021956,6226
7021958,4026
7021959,4327
7021960,4644
