,rise,geoid_county,U7B001,U7C005,U7B004,U7C002,U7G001,state_code,state_name
1517,5,51510,3683,1828,417,1118,2265,VA,Virginia
1518,5,51550,34505,19161,9999,2326,12962,VA,Virginia
1519,5,51570,548,181,262,40,248,VA,Virginia
1520,5,51650,27626,13674,10337,1482,12942,VA,Virginia
1521,5,51670,62,6,46,3,22,VA,Virginia
1522,5,51700,5441,1446,3095,447,2373,VA,Virginia
1523,5,51710,41461,22568,11953,3285,20277,VA,Virginia
1524,5,51730,4,2,0,1,1,VA,Virginia
1525,5,51735,10384,9194,74,339,4083,VA,Virginia
1526,5,51740,13699,6594,5586,638,6548,VA,Virginia
1527,5,51760,291,240,12,5,259,VA,Virginia
1528,5,51800,5240,3060,1632,183,2297,VA,Virginia
1529,5,51810,59033,44497,4849,3738,26810,VA,Virginia
1530,5,53009,780,555,10,42,303,WA,Washington
1531,5,53011,1072,871,11,66,467,WA,Washington
1532,5,53015,28835,21458,345,3780,12044,WA,Washington
1533,5,53027,35631,25404,777,5054,16543,WA,Washington
1534,5,53029,39380,33961,261,1648,22325,WA,Washington
1535,5,53031,712,606,2,24,537,WA,Washington
1536,5,53033,6992,4649,174,553,4134,WA,Washington
1537,5,53035,6037,4907,80,344,3114,WA,Washington
1538,5,53045,5087,4123,24,251,4245,WA,Washington
1539,5,53049,23362,18607,101,2195,15916,WA,Washington
1540,5,53053,5972,3434,292,1126,2797,WA,Washington
1541,5,53055,759,683,0,36,1107,WA,Washington
1542,5,53057,10152,7779,42,779,5486,WA,Washington
1543,5,53061,5710,3869,83,650,2674,WA,Washington
1544,5,53067,1289,925,77,120,823,WA,Washington
1545,5,53069,4422,3817,22,183,2169,WA,Washington
1546,5,53073,9201,5208,76,521,6667,WA,Washington
1547,6,01003,15161,13525,271,513,18847,AL,Alabama
1548,6,01097,15805,10704,3706,371,7935,AL,Alabama
1549,6,06001,123424,29679,10047,20498,44493,CA,California
1550,6,06013,19315,6052,2667,6222,8055,CA,California
1551,6,06015,318,233,2,41,147,CA,California
1552,6,06023,10004,7102,171,1253,4564,CA,California
1553,6,06037,39511,23964,3159,7132,21461,CA,California
1554,6,06041,89722,55866,2769,20219,36262,CA,California
1555,6,06045,254,176,0,36,164,CA,California
1556,6,06053,3465,810,51,2248,1157,CA,California
1557,6,06055,1619,644,31,606,653,CA,California
1558,6,06059,112902,78159,1041,14604,55499,CA,California
1559,6,06073,32775,19188,2532,7538,14475,CA,California
1560,6,06075,27525,10604,1777,3507,13785,CA,California
1561,6,06079,696,499,6,131,544,CA,California
1562,6,06081,134100,39808,4461,36545,49906,CA,California
1563,6,06083,4862,2146,76,1965,1966,CA,California
1564,6,06085,58478,14405,1396,9038,21776,CA,California
1565,6,06087,2874,1042,47,1525,1749,CA,California
1566,6,06095,23214,5299,3784,6826,8427,CA,California
1567,6,06097,4496,2343,104,1589,2054,CA,California
1568,6,06111,12858,6811,453,4216,6478,CA,California
1569,6,09001,53391,31399,7238,10958,23732,CT,Connecticut
1570,6,09003,55,7,16,27,14,CT,Connecticut
1571,6,09007,9442,8353,66,590,6782,CT,Connecticut
1572,6,09009,36270,27768,2017,4583,19409,CT,Connecticut
1573,6,09011,12129,10307,265,663,8190,CT,Connecticut
1574,6,10001,5654,3861,799,470,2681,DE,Delaware
1575,6,10003,13589,6737,4782,1093,5299,DE,Delaware
1576,6,10005,34078,30423,825,1358,37673,DE,Delaware
1577,6,11001,2207,986,798,217,1123,DC,District of Columbia
1578,6,12005,19153,15561,830,1197,11007,FL,Florida
1579,6,12009,86047,72043,1648,5995,45481,FL,Florida
1580,6,12011,1199988,415950,294506,397657,546381,FL,Florida
1581,6,12015,80940,70437,2232,4646,54471,FL,Florida
1582,6,12017,17071,15216,379,646,11498,FL,Florida
1583,6,12019,20813,15421,1886,1939,8419,FL,Florida
1584,6,12021,123645,89463,6599,23153,98552,FL,Florida
1585,6,12029,1250,1158,12,31,1866,FL,Florida
1586,6,12031,121411,76399,26555,9483,57091,FL,Florida
1587,6,12033,11452,9546,499,537,8743,FL,Florida
1588,6,12035,16218,14329,292,757,11227,FL,Florida
1589,6,12037,6813,6181,98,229,5868,FL,Florida
1590,6,12041,106,95,0,7,61,FL,Florida
1591,6,12045,5055,4383,195,201,4400,FL,Florida
1592,6,12053,5262,4623,73,316,3530,FL,Florida
1593,6,12057,151833,83313,13393,41672,71598,FL,Florida
1594,6,12061,31423,27595,1089,1679,23196,FL,Florida
1595,6,12065,9,7,0,2,4,FL,Florida
1596,6,12069,191,175,0,16,96,FL,Florida
1597,6,12071,208631,169073,4916,25181,148734,FL,Florida
1598,6,12075,2356,2163,33,80,1854,FL,Florida
1599,6,12077,10,10,0,0,8,FL,Florida
1600,6,12081,65898,51804,3459,7102,45225,FL,Florida
1601,6,12083,7,2,0,0,2,FL,Florida
1602,6,12085,36446,31179,578,2985,21965,FL,Florida
1603,6,12086,1619674,231381,191661,1146539,668875,FL,Florida
1604,6,12087,78740,52127,4711,18310,51947,FL,Florida
1605,6,12089,17451,14905,826,813,8847,FL,Florida
1606,6,12091,14747,11371,785,1136,9912,FL,Florida
1607,6,12099,135593,107079,6850,14977,95086,FL,Florida
1608,6,12101,53858,43098,1798,5842,31552,FL,Florida
1609,6,12103,247550,193353,17469,19291,156773,FL,Florida
1610,6,12107,6564,5559,290,469,4004,FL,Florida
1611,6,12109,66714,57256,1803,3771,36020,FL,Florida
1612,6,12111,18994,16492,451,1276,16768,FL,Florida
1613,6,12113,11918,10021,297,636,6606,FL,Florida
1614,6,12115,54776,50153,492,1852,46805,FL,Florida
1615,6,12117,21,9,0,7,5,FL,Florida
1616,6,12123,1808,1354,275,92,1853,FL,Florida
1617,6,12127,78406,62413,6986,4797,46026,FL,Florida
1618,6,12129,3940,3512,172,65,2580,FL,Florida
1619,6,12131,15619,12900,227,1488,14380,FL,Florida
1620,6,12133,51,47,0,0,46,FL,Florida
1621,6,13029,12516,9312,1274,913,4651,GA,Georgia
1622,6,13039,15735,12355,1639,799,6599,GA,Georgia
1623,6,13049,197,181,5,1,95,GA,Georgia
1624,6,13051,88936,54323,21064,6933,40049,GA,Georgia
1625,6,13127,37145,28058,5242,2334,21763,GA,Georgia
1626,6,13179,6164,3543,2101,240,2941,GA,Georgia
1627,6,13191,3585,2724,633,75,2651,GA,Georgia
1628,6,15001,927,362,20,83,734,HI,Hawaii
1629,6,15003,162605,43152,3121,15178,79262,HI,Hawaii
1630,6,15005,82,27,2,18,97,HI,Hawaii
1631,6,15007,14931,4230,68,1633,6607,HI,Hawaii
1632,6,15009,15771,4021,97,1341,8658,HI,Hawaii
1633,6,22001,1801,1737,21,19,760,LA,Louisiana
1634,6,22005,24834,18891,3168,1786,10014,LA,Louisiana
1635,6,22007,9530,8371,343,512,4835,LA,Louisiana
1636,6,22011,1,0,0,0,2,LA,Louisiana
1637,6,22019,25205,19632,2922,1249,10979,LA,Louisiana
1638,6,22023,5546,5120,72,184,4008,LA,Louisiana
1639,6,22033,1451,1191,45,64,619,LA,Louisiana
1640,6,22045,10780,7735,1492,1028,4689,LA,Louisiana
1641,6,22047,5621,4821,432,195,3043,LA,Louisiana
1642,6,22051,6029,4856,111,484,3999,LA,Louisiana
1643,6,22053,3238,2780,280,59,1407,LA,Louisiana
1644,6,22055,844,638,63,56,317,LA,Louisiana
1645,6,22057,58936,43871,8617,2870,23968,LA,Louisiana
1646,6,22063,10282,9172,344,328,5316,LA,Louisiana
1647,6,22071,1160,899,71,81,764,LA,Louisiana
1648,6,22075,2325,667,1374,138,1052,LA,Louisiana
1649,6,22077,11,9,0,2,3,LA,Louisiana
1650,6,22087,494,339,13,121,502,LA,Louisiana
1651,6,22089,23718,15646,5464,1471,8956,LA,Louisiana
1652,6,22093,8990,5092,3564,149,3613,LA,Louisiana
1653,6,22095,27078,7921,15792,2373,10718,LA,Louisiana
1654,6,22099,4621,4048,282,127,2441,LA,Louisiana
1655,6,22101,16161,6666,6757,1674,7531,LA,Louisiana
1656,6,22103,49669,31913,10961,3376,22432,LA,Louisiana
1657,6,22105,3463,2882,227,173,1448,LA,Louisiana
1658,6,22109,104284,65728,19801,7041,45005,LA,Louisiana
1659,6,22113,20242,17214,1255,889,9500,LA,Louisiana
1660,6,22121,382,310,39,23,140,LA,Louisiana
1661,6,23005,12019,10591,534,259,8947,ME,Maine
1662,6,23009,7520,7064,27,107,6824,ME,Maine
1663,6,23011,416,380,3,9,233,ME,Maine
1664,6,23013,3665,3403,11,50,3302,ME,Maine
1665,6,23015,2232,2038,21,45,2679,ME,Maine
1666,6,23019,210,172,2,12,102,ME,Maine
1667,6,23023,4406,4089,42,60,3231,ME,Maine
1668,6,23027,650,592,2,16,859,ME,Maine
1669,6,23029,5033,4665,33,116,3780,ME,Maine
1670,6,23031,7126,6554,76,178,9467,ME,Maine
1671,6,24003,27068,22475,1598,1220,12582,MD,Maryland
1672,6,24005,20016,13850,3777,1089,9131,MD,Maryland
1673,6,24009,4184,3252,479,130,2113,MD,Maryland
1674,6,24011,1229,897,187,60,514,MD,Maryland
1675,6,24015,1507,1227,89,83,969,MD,Maryland
1676,6,24017,2698,2130,309,101,1414,MD,Maryland
1677,6,24019,6631,5793,364,193,4296,MD,Maryland
1678,6,24025,1942,1355,361,112,1020,MD,Maryland
1679,6,24027,31,12,0,7,5,MD,Maryland
1680,6,24029,3864,3242,387,88,2565,MD,Maryland
1681,6,24033,2140,325,1392,286,793,MD,Maryland
1682,6,24035,22060,19040,800,904,9479,MD,Maryland
1683,6,24037,8547,7026,501,319,4171,MD,Maryland
1684,6,24039,10630,7815,1790,478,6129,MD,Maryland
1685,6,24041,10696,9125,775,390,7121,MD,Maryland
1686,6,24045,4457,2988,904,200,2215,MD,Maryland
1687,6,24047,23893,20549,1213,913,39190,MD,Maryland
1688,6,24510,5060,3643,298,308,3995,MD,Maryland
1689,6,25001,40181,36000,928,1074,44847,MA,Massachusetts
1690,6,25005,15361,11958,430,1673,7953,MA,Massachusetts
1691,6,25007,20600,16230,813,534,17404,MA,Massachusetts
1692,6,25009,45973,35502,1506,5880,23582,MA,Massachusetts
1693,6,25017,102656,52822,11126,10286,46270,MA,Massachusetts
1694,6,25019,14255,9889,1027,2312,11989,MA,Massachusetts
1695,6,25021,36828,24753,1366,1587,16829,MA,Massachusetts
1696,6,25023,40204,36555,362,876,22030,MA,Massachusetts
1697,6,25025,223368,123344,16021,43712,112152,MA,Massachusetts
1698,6,28045,7127,5884,496,298,4143,MS,Mississippi
1699,6,28047,13322,8748,2356,866,6535,MS,Mississippi
1700,6,28059,21338,13875,4934,1245,9975,MS,Mississippi
1701,6,33015,12566,11556,64,375,9584,NH,New Hampshire
1702,6,33017,645,559,8,31,266,NH,New Hampshire
1703,6,34001,78977,36615,15990,16141,54355,NJ,New Jersey
1704,6,34003,47835,15548,4722,17087,20010,NJ,New Jersey
1705,6,34005,22076,12872,5205,2276,10101,NJ,New Jersey
1706,6,34007,21681,5281,7482,8248,9380,NJ,New Jersey
1707,6,34009,47172,40286,1247,3864,72399,NJ,New Jersey
1708,6,34011,10201,5895,2470,1391,3619,NJ,New Jersey
1709,6,34013,22990,4968,6402,8818,5373,NJ,New Jersey
1710,6,34015,15554,11514,1854,1221,6502,NJ,New Jersey
1711,6,34017,138561,63966,8771,21043,69635,NJ,New Jersey
1712,6,34021,261,203,5,35,116,NJ,New Jersey
1713,6,34023,18519,6762,4064,4396,7449,NJ,New Jersey
1714,6,34025,52882,40111,2520,6632,25748,NJ,New Jersey
1715,6,34029,87241,76375,1032,6257,78134,NJ,New Jersey
1716,6,34031,14,7,0,4,1,NJ,New Jersey
1717,6,34033,27596,17547,5697,3025,12311,NJ,New Jersey
1718,6,34039,6930,997,1400,4148,2679,NJ,New Jersey
1719,6,36001,129,103,2,12,73,NY,New York
1720,6,36005,16380,6292,3299,6066,5992,NY,New York
1721,6,36021,188,124,23,19,84,NY,New York
1722,6,36027,651,381,99,102,370,NY,New York
1723,6,36039,397,289,14,50,244,NY,New York
1724,6,36047,149309,70719,35038,21072,62518,NY,New York
1725,6,36059,180470,128486,13894,24884,69064,NY,New York
1726,6,36061,107965,39822,21220,27622,55623,NY,New York
1727,6,36071,220,122,18,52,100,NY,New York
1728,6,36079,313,268,6,20,158,NY,New York
1729,6,36081,132575,44631,48880,25112,53897,NY,New York
1730,6,36083,90,47,7,21,33,NY,New York
1731,6,36085,27911,16167,1983,4740,10344,NY,New York
1732,6,36087,2291,1437,127,587,1161,NY,New York
1733,6,36103,104291,82692,2986,13376,61303,NY,New York
1734,6,36111,1952,1503,146,194,922,NY,New York
1735,6,36119,10627,6227,1350,2102,4935,NY,New York
1736,6,37013,11311,7802,2533,606,7383,NC,North Carolina
1737,6,37015,514,221,279,3,301,NC,North Carolina
1738,6,37017,23,6,11,2,10,NC,North Carolina
1739,6,37019,14501,12962,441,445,17620,NC,North Carolina
1740,6,37029,8946,7092,947,280,3629,NC,North Carolina
1741,6,37031,29351,25413,1655,1013,26314,NC,North Carolina
1742,6,37041,2027,1446,475,37,1086,NC,North Carolina
1743,6,37047,11,5,0,2,3,NC,North Carolina
1744,6,37049,13210,8434,3022,768,6817,NC,North Carolina
1745,6,37053,18907,16065,799,768,9026,NC,North Carolina
1746,6,37055,29195,25267,621,2033,26600,NC,North Carolina
1747,6,37073,626,413,152,19,262,NC,North Carolina
1748,6,37091,101,62,36,0,68,NC,North Carolina
1749,6,37095,4589,2928,1169,347,3135,NC,North Carolina
1750,6,37103,185,116,51,11,55,NC,North Carolina
1751,6,37117,408,292,85,24,230,NC,North Carolina
1752,6,37129,20409,17926,677,822,13194,NC,North Carolina
1753,6,37133,9530,6678,1126,972,7093,NC,North Carolina
1754,6,37137,5442,3975,1038,164,3882,NC,North Carolina
1755,6,37139,17672,10404,5194,1000,8191,NC,North Carolina
1756,6,37141,8649,7264,415,557,7004,NC,North Carolina
1757,6,37143,4415,3325,732,90,2417,NC,North Carolina
1758,6,37147,1259,558,443,222,548,NC,North Carolina
1759,6,37177,3245,1879,938,272,1980,NC,North Carolina
1760,6,37187,2144,1257,697,125,1207,NC,North Carolina
1761,6,41007,11993,9541,71,1282,6035,OR,Oregon
1762,6,41009,1854,1488,10,129,759,OR,Oregon
1763,6,41011,22280,18374,90,1377,11053,OR,Oregon
1764,6,41015,139,90,2,17,71,OR,Oregon
1765,6,41019,5827,4974,11,354,3176,OR,Oregon
1766,6,41039,885,697,3,61,472,OR,Oregon
1767,6,41041,6156,5044,12,409,4145,OR,Oregon
1768,6,41051,3430,2356,273,335,1559,OR,Oregon
1769,6,41057,5271,4456,16,427,5054,OR,Oregon
1770,6,42017,3320,2665,153,239,1643,PA,Pennsylvania
1771,6,42045,2625,1851,451,141,1180,PA,Pennsylvania
1772,6,42101,9521,3119,4662,687,4673,PA,Pennsylvania
1773,6,44001,7283,6289,126,321,3420,RI,Rhode Island
1774,6,44003,2950,2458,66,204,1444,RI,Rhode Island
1775,6,44005,7679,6709,198,366,5154,RI,Rhode Island
1776,6,44007,636,505,17,34,344,RI,Rhode Island
1777,6,44009,7412,6793,49,199,7677,RI,Rhode Island
1778,6,45013,68589,47043,12575,6318,45170,SC,South Carolina
1779,6,45015,23266,18616,1795,1210,10363,SC,South Carolina
1780,6,45019,175217,132371,26361,7550,91870,SC,South Carolina
1781,6,45029,3099,1656,1276,58,3213,SC,South Carolina
1782,6,45035,4249,2772,778,229,1716,SC,South Carolina
1783,6,45043,13941,10848,2286,440,10513,SC,South Carolina
1784,6,45049,53,32,9,3,25,SC,South Carolina
1785,6,45051,15920,13644,675,894,18839,SC,South Carolina
1786,6,45053,3715,1777,1296,499,1805,SC,South Carolina
1787,6,45089,29,23,0,1,8,SC,South Carolina
1788,6,48007,7229,5170,108,1476,5826,TX,Texas
1789,6,48039,4754,3256,92,1206,3681,TX,Texas
1790,6,48057,1847,1425,10,336,1907,TX,Texas
1791,6,48061,5577,2574,42,2724,8075,TX,Texas
1792,6,48071,1363,782,40,389,643,TX,Texas
1793,6,48167,48726,28983,5487,11364,32467,TX,Texas
1794,6,48199,747,679,1,43,323,TX,Texas
1795,6,48201,12480,6880,1144,3541,6107,TX,Texas
1796,6,48239,402,301,6,70,386,TX,Texas
1797,6,48245,5399,3055,1427,564,2489,TX,Texas
1798,6,48261,350,73,1,261,191,TX,Texas
1799,6,48273,179,119,1,51,132,TX,Texas
1800,6,48291,146,128,5,8,73,TX,Texas
1801,6,48321,1877,1316,89,372,2662,TX,Texas
1802,6,48355,18463,12724,320,4096,15075,TX,Texas
1803,6,48361,26536,18910,3333,2791,11430,TX,Texas
1804,6,48391,46,36,1,7,27,TX,Texas
1805,6,48409,2505,1397,18,976,1521,TX,Texas
1806,6,48489,230,167,1,55,305,TX,Texas
1807,6,51001,8732,7323,586,391,7938,VA,Virginia
1808,6,51033,10,0,2,4,1,VA,Virginia
1809,6,51036,299,230,36,4,163,VA,Virginia
1810,6,51041,214,180,9,8,87,VA,Virginia
1811,6,51057,943,674,162,31,486,VA,Virginia
1812,6,51059,6489,4053,824,779,4010,VA,Virginia
1813,6,51073,7106,6214,226,238,3475,VA,Virginia
1814,6,51087,30,12,4,1,7,VA,Virginia
1815,6,51093,3167,2628,296,85,1430,VA,Virginia
1816,6,51095,3754,3173,174,167,1633,VA,Virginia
1817,6,51097,436,377,27,15,325,VA,Virginia
1818,6,51099,1600,1214,235,53,656,VA,Virginia
1819,6,51101,1292,985,104,43,543,VA,Virginia
1820,6,51103,1222,1028,143,8,1084,VA,Virginia
1821,6,51115,4810,4181,253,126,3335,VA,Virginia
1822,6,51119,747,666,23,20,957,VA,Virginia
1823,6,51127,1447,1143,128,75,639,VA,Virginia
1824,6,51131,1780,1341,259,112,1327,VA,Virginia
1825,6,51133,2139,1764,214,69,1987,VA,Virginia
1826,6,51149,701,338,232,78,324,VA,Virginia
1827,6,51153,1982,612,587,593,867,VA,Virginia
1828,6,51159,277,207,46,12,278,VA,Virginia
1829,6,51175,251,69,169,4,126,VA,Virginia
1830,6,51177,793,483,150,76,271,VA,Virginia
1831,6,51179,666,497,50,52,271,VA,Virginia
1832,6,51181,140,114,16,4,100,VA,Virginia
1833,6,51193,2167,1650,250,87,1957,VA,Virginia
1834,6,51199,8510,7006,464,352,3363,VA,Virginia
1835,6,51510,3923,2042,420,1129,2450,VA,Virginia
1836,6,51550,46143,26116,12746,3360,17350,VA,Virginia
1837,6,51570,548,181,262,40,248,VA,Virginia
1838,6,51650,37816,17460,15068,2158,17465,VA,Virginia
1839,6,51670,62,6,46,3,22,VA,Virginia
1840,6,51700,6463,1752,3662,516,2844,VA,Virginia
1841,6,51710,58220,31847,16644,4314,27807,VA,Virginia
1842,6,51730,4,2,0,1,1,VA,Virginia
1843,6,51735,11951,10494,112,437,4698,VA,Virginia
1844,6,51740,24649,11198,10581,1286,11526,VA,Virginia
1845,6,51760,291,240,12,5,259,VA,Virginia
1846,6,51800,6593,3586,2312,245,2757,VA,Virginia
1847,6,51810,83498,61112,7715,5751,37374,VA,Virginia
1848,6,53009,1139,832,11,50,529,WA,Washington
1849,6,53011,1116,910,11,66,483,WA,Washington
1850,6,53015,29920,22224,358,3975,12572,WA,Washington
1851,6,53027,36566,26119,783,5099,17252,WA,Washington
1852,6,53029,42083,35931,320,1885,23448,WA,Washington
1853,6,53031,1869,1651,4,54,1319,WA,Washington
1854,6,53033,8673,5782,279,742,5126,WA,Washington
1855,6,53035,10109,7449,478,981,4138,WA,Washington
1856,6,53045,8656,7016,46,515,7644,WA,Washington
1857,6,53049,23362,18607,101,2195,15916,WA,Washington
1858,6,53053,7037,4159,326,1196,3462,WA,Washington
1859,6,53055,1744,1544,3,81,2244,WA,Washington
1860,6,53057,10402,7963,44,815,5576,WA,Washington
1861,6,53061,6593,4297,228,813,2790,WA,Washington
1862,6,53067,1370,979,80,133,872,WA,Washington
1863,6,53069,4422,3817,22,183,2169,WA,Washington
1864,6,53073,9745,5642,78,558,6960,WA,Washington
1865,7,01003,17036,15219,286,587,21066,AL,Alabama
1866,7,01097,19629,13031,4570,533,9758,AL,Alabama
1867,7,06001,141352,33633,11548,24991,50749,CA,California
1868,7,06013,21344,6433,3092,7045,8866,CA,California
1869,7,06015,358,256,3,45,148,CA,California
1870,7,06023,11683,8318,191,1494,5485,CA,California
1871,7,06037,46615,27135,4232,8928,24375,CA,California
1872,7,06041,98933,62704,2983,21132,41139,CA,California
1873,7,06045,352,266,0,39,228,CA,California
1874,7,06053,4120,927,56,2751,1337,CA,California
1875,7,06055,3627,1538,89,1282,1461,CA,California
1876,7,06059,121746,83864,1097,15884,58887,CA,California
1877,7,06073,39372,22684,3080,9204,17415,CA,California
1878,7,06075,32743,13221,1973,4108,16770,CA,California
1879,7,06079,1294,1000,6,189,1336,CA,California
1880,7,06081,141095,41308,4789,40200,52201,CA,California
1881,7,06083,5344,2525,89,2003,2436,CA,California
1882,7,06085,65832,16000,1510,9758,24653,CA,California
1883,7,06087,6138,2674,110,2601,3406,CA,California
1884,7,06095,25077,5687,4144,7564,9017,CA,California
1885,7,06097,4677,2426,110,1651,2135,CA,California
1886,7,06111,17891,9566,524,5987,9520,CA,California
1887,7,09001,66515,37163,9364,15351,29914,CT,Connecticut
1888,7,09003,129,60,18,35,44,CT,Connecticut
1889,7,09007,11222,9776,122,791,7823,CT,Connecticut
1890,7,09009,42775,31733,2914,5762,22740,CT,Connecticut
1891,7,09011,15022,12712,346,854,9578,CT,Connecticut
1892,7,10001,8024,5175,1330,703,3598,DE,Delaware
1893,7,10003,16122,7695,5947,1397,6441,DE,Delaware
1894,7,10005,38256,34030,979,1546,40624,DE,Delaware
1895,7,11001,2515,1146,905,232,1344,DC,District of Columbia
1896,7,12005,25212,20489,1124,1565,16142,FL,Florida
1897,7,12009,105035,87541,2452,7308,57266,FL,Florida
1898,7,12011,1379925,461086,361793,452676,625377,FL,Florida
1899,7,12015,92488,80306,2613,5379,61502,FL,Florida
1900,7,12017,19454,17293,402,774,12755,FL,Florida
1901,7,12019,23260,17323,2082,2108,9400,FL,Florida
1902,7,12021,140479,103011,7243,25176,112445,FL,Florida
1903,7,12027,457,426,1,26,424,FL,Florida
1904,7,12029,1262,1169,12,31,1884,FL,Florida
1905,7,12031,150486,95297,32187,11982,70447,FL,Florida
1906,7,12033,14771,12217,707,706,10409,FL,Florida
1907,7,12035,20618,17993,450,1125,13761,FL,Florida
1908,7,12037,8304,6757,783,444,6017,FL,Florida
1909,7,12041,106,95,0,7,61,FL,Florida
